molecule_chembl_id,molecule_name,canonical_smiles,target_chembl_id,target_name,action_type,mechanism_of_action,max_phase
CHEMBL4297520,OGLEMILAST,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,CHEMBL2093863,Phosphodiesterase 4,INHIBITOR,Phosphodiesterase 4 inhibitor,2
CHEMBL217899,TOFIMILAST,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,CHEMBL2093863,Phosphodiesterase 4,INHIBITOR,Phosphodiesterase 4 inhibitor,2
CHEMBL511115,CILOMILAST,COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,CHEMBL2093863,Phosphodiesterase 4,INHIBITOR,Phosphodiesterase 4 inhibitor,3
CHEMBL332750,TETOMILAST,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,CHEMBL2093863,Phosphodiesterase 4,INHIBITOR,Phosphodiesterase 4 inhibitor,3
CHEMBL483465,ELRAGLUSIB,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc3c(cc21)OCO3,CHEMBL262,Glycogen synthase kinase-3 beta,INHIBITOR,Glycogen synthase kinase-3 beta inhibitor,2
CHEMBL455136,ALMOREXANT,CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,CHEMBL3307226,Orexin receptor,ANTAGONIST,Orexin receptor antagonist,3
CHEMBL2107822,FILOREXANT,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,CHEMBL3307226,Orexin receptor,ANTAGONIST,Orexin receptor antagonist,2
CHEMBL4297590,DARIDOREXANT,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,CHEMBL3307226,Orexin receptor,ANTAGONIST,Orexin receptor antagonist,4
CHEMBL3597971,SELTOREXANT,Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1,CHEMBL4792,Orexin receptor type 2,ANTAGONIST,Orexin receptor 2 antagonist,3
CHEMBL4297624,BISEGLIPTIN,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,CHEMBL284,Dipeptidyl peptidase 4,INHIBITOR,Dipeptidyl peptidase IV inhibitor,2
CHEMBL3125702,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2,INHIBITOR,Tumour suppressor p53/oncoprotein Mdm2 inhibitor,3
